192.168.3.131,56057,65.54.95.66,80,6,9,2190,10,6362,40,243,961,400,40,636,1500,743,3,1,9,3,3,1,9,3,12,12,12,12,0,0,0,0,0,9,2190,10,6362,2,2,0,0,372,412,0
192.168.3.131,56059,65.54.95.39,80,6,13,2677,12,7166,40,205,657,258,40,597,1500,673,4,1,7,2,4,1,7,2,12,12,12,12,0,0,0,0,0,13,2677,12,7166,4,4,0,0,532,492,0
192.168.3.131,56055,65.54.95.39,80,6,15,3419,15,10581,40,227,699,275,40,705,1500,680,4,0,7,2,1,0,7,2,12,12,12,12,0,0,0,0,0,15,3419,15,10581,5,5,0,0,612,612,0
192.168.3.131,56056,65.54.95.39,80,6,12,2687,10,4622,40,223,701,272,40,462,1500,591,4,1,7,2,1,1,7,2,12,12,12,12,0,0,0,0,0,12,2687,10,4622,4,4,0,0,492,412,0
192.168.3.131,56069,65.54.95.75,80,6,16,3854,22,25052,40,240,700,306,40,1138,1500,595,4,0,4,1,4,0,4,1,11,11,11,11,0,0,0,0,0,16,3854,22,25052,5,5,0,0,652,892,0
192.168.3.131,56073,65.54.95.75,80,6,20,4626,29,31039,40,231,676,298,40,1070,1500,599,3,0,4,1,3,0,4,0,10,10,10,10,0,0,0,0,0,20,4626,29,31039,6,9,0,0,812,1172,0
192.168.3.131,56021,66.235.139.121,80,6,6,1587,9,2895,40,264,1375,544,40,321,832,337,2,0,2,0,12,1,12,4,14,14,14,14,0,0,0,0,0,6,1587,9,2895,1,4,0,0,252,372,0
192.168.3.131,58350,208.82.236.129,80,6,5,801,5,2618,40,160,629,262,40,523,1500,681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,801,5,2618,1,2,0,0,212,212,0
192.168.3.131,58351,208.82.236.130,80,6,7,735,10,9578,40,105,483,166,40,957,1500,709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,735,10,9578,1,4,0,0,292,412,0
192.168.3.131,58352,208.82.236.130,80,6,6,695,8,6250,40,115,483,179,40,781,1500,768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,695,8,6250,1,4,0,0,252,332,0
192.168.3.131,58353,208.82.236.130,80,6,7,735,10,10128,40,105,483,166,40,1012,1500,686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,735,10,10128,1,4,0,0,292,412,0
192.168.3.131,52257,65.54.95.39,80,6,6,513,5,388,40,85,301,105,40,77,216,77,0,0,4,1,0,1,4,2,4,4,4,4,0,0,0,0,0,6,513,5,388,1,1,0,0,252,212,0
192.168.3.131,52266,65.54.95.39,80,6,6,547,5,388,40,91,335,119,40,77,216,77,0,0,3,1,0,0,3,1,3,3,3,3,0,0,0,0,0,6,547,5,388,1,1,0,0,252,212,0
192.168.3.131,56092,65.54.95.68,80,6,7,952,8,5310,40,136,700,248,40,663,1500,721,4,1,5,2,4,1,5,2,9,9,9,9,0,0,0,0,0,7,952,8,5310,1,1,0,0,292,332,0
192.168.3.131,56093,65.54.95.68,80,6,14,1248,23,28434,40,89,716,180,40,1236,1500,561,4,0,8,2,4,0,8,1,12,12,12,12,0,0,0,0,0,14,1248,23,28434,1,1,0,0,572,932,0
192.168.3.131,56090,65.54.95.75,80,6,7,952,8,3714,40,136,700,248,40,464,1500,658,1,2,8,3,4,1,8,3,12,12,12,12,0,0,0,0,0,7,952,8,3714,1,1,0,0,292,332,0
192.168.3.131,56091,65.54.95.75,80,6,7,952,9,5867,40,136,700,248,40,651,1500,730,4,2,8,3,4,1,8,2,12,12,12,12,0,0,0,0,0,7,952,9,5867,1,1,0,0,292,372,0
192.168.3.131,58360,208.82.236.129,80,6,5,801,5,2668,40,160,629,262,40,533,1500,690,0,1,7,3,0,1,7,3,7,7,7,7,0,0,0,0,0,5,801,5,2668,1,2,0,0,212,212,0
192.168.3.131,58361,208.82.236.130,80,6,6,695,10,9234,40,115,483,179,40,923,1500,744,0,1,7,3,0,0,7,2,7,7,7,7,0,0,0,0,0,6,695,10,9234,1,4,0,0,252,412,0
192.168.3.131,58377,208.82.236.130,80,6,6,695,9,8700,40,115,483,179,40,966,1500,705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,695,9,8700,1,4,0,0,252,372,0
192.168.3.131,58378,208.82.236.130,80,6,7,735,9,9120,40,105,483,166,40,1013,1500,727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,735,9,9120,1,4,0,0,292,372,0
192.168.3.131,56129,207.46.148.38,80,6,5,857,4,2582,40,171,685,287,40,645,1500,724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,857,4,2582,1,1,0,0,212,168,0
192.168.3.131,56135,207.46.148.38,80,6,5,858,4,2033,40,171,686,287,40,508,1500,687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,858,4,2033,1,1,0,0,212,168,0
192.168.3.131,56132,65.54.95.140,80,6,17,1598,29,38361,40,94,946,219,40,1322,1500,464,3,0,4,1,3,0,4,0,7,7,7,7,0,0,0,0,0,17,1598,29,38361,1,1,0,0,692,1172,0
192.168.3.131,56127,65.54.95.140,80,6,6,1150,5,1676,40,191,938,365,40,335,1500,651,3,1,4,1,3,1,4,2,7,7,7,7,0,0,0,0,0,6,1150,5,1676,1,1,0,0,252,212,0
192.168.3.131,56128,65.54.95.140,80,6,8,2120,7,4626,40,265,937,412,40,660,1500,655,3,1,4,1,3,1,4,1,7,7,7,7,0,0,0,0,0,8,2120,7,4626,2,2,0,0,332,292,0
192.168.3.131,56133,65.54.95.216,80,6,19,1528,32,41698,40,80,796,173,40,1303,1500,491,3,0,4,1,3,0,4,0,7,7,7,7,0,0,0,0,0,19,1528,32,41698,1,1,0,0,772,1292,0
192.168.3.131,56140,65.54.95.68,80,6,59,3041,126,178288,40,51,709,87,40,1414,1500,312,2,0,4,0,2,0,4,0,6,6,6,6,0,0,0,0,0,59,3041,126,178288,1,36,0,0,2372,5052,0
192.168.3.131,56110,65.54.95.68,80,6,16,1329,28,34965,40,83,717,169,40,1248,1500,550,4,0,9,2,4,0,9,1,13,13,13,13,0,0,0,0,0,16,1329,28,34965,1,1,0,0,652,1132,0
192.168.3.131,56139,65.54.95.75,80,6,42,2370,91,127875,40,56,718,104,40,1405,1500,358,2,0,4,0,2,0,4,0,6,6,6,6,0,0,0,0,0,42,2370,91,127875,1,2,0,0,1692,3652,0
192.168.3.131,56060,65.54.95.39,80,6,9,1464,10,6764,40,162,607,240,40,676,1500,716,2,4,25,8,1,3,25,8,32,32,32,32,0,0,0,0,0,9,1464,10,6764,2,2,0,0,372,412,0
192.168.3.131,56112,65.54.95.68,80,6,7,952,8,5618,40,136,700,248,40,702,1500,727,4,2,9,3,4,1,9,3,13,13,13,13,0,0,0,0,0,7,952,8,5618,1,1,0,0,292,332,0
192.168.3.131,56111,65.54.95.75,80,6,7,952,7,4106,40,136,700,248,40,586,1500,703,4,2,9,3,4,2,9,3,13,13,13,13,0,0,0,0,0,7,952,7,4106,1,1,0,0,292,292,0
192.168.3.131,56113,65.54.95.75,80,6,7,952,8,5801,40,136,700,248,40,725,1500,739,4,2,9,3,4,1,9,3,13,13,13,13,0,0,0,0,0,7,952,8,5801,1,1,0,0,292,332,0
192.168.3.131,56141,65.54.95.75,80,6,9,2429,7,793,40,269,726,341,40,113,207,87,1,0,4,1,1,0,4,1,5,5,5,5,0,0,0,0,0,9,2429,7,793,3,3,0,0,372,292,0
192.168.3.131,58388,208.82.236.129,80,6,5,831,7,3916,40,166,659,275,40,559,1500,691,0,1,6,3,0,1,6,2,6,6,6,6,0,0,0,0,0,5,831,7,3916,1,3,0,0,212,292,0
192.168.3.131,56126,66.235.139.121,80,6,6,252,10,3025,40,42,52,4,40,302,922,347,0,2,10,4,0,1,10,3,11,11,11,11,0,0,0,0,0,6,252,10,3025,0,4,0,0,252,412,0
192.168.3.131,56163,207.46.148.38,80,6,5,857,3,701,40,171,685,287,40,233,613,328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,857,3,701,1,1,0,0,212,128,0
192.168.3.131,56167,12.129.210.71,80,6,5,1096,4,2349,40,219,924,394,40,587,1500,697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1096,4,2349,1,1,0,0,212,164,0
192.168.3.131,58410,208.82.236.129,80,6,5,804,5,2660,40,160,632,263,40,532,1500,688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,804,5,2660,1,2,0,0,212,212,0
192.168.3.131,58389,208.82.236.130,80,6,6,695,8,6843,40,115,483,179,40,855,1500,722,0,2,10,4,0,1,10,3,10,10,10,10,0,0,0,0,0,6,695,8,6843,1,4,0,0,252,332,0
192.168.3.131,58381,204.9.163.166,80,6,6,551,5,430,40,91,339,121,40,86,258,96,2,2,11,4,2,3,11,5,14,14,14,14,0,0,0,0,0,6,551,5,430,1,1,0,0,252,212,0
192.168.3.131,56165,65.54.95.140,80,6,17,1642,33,43724,40,96,990,230,40,1324,1500,478,2,0,4,1,2,0,4,0,6,6,6,6,0,0,0,0,0,17,1642,33,43724,1,1,0,0,692,1332,0
192.168.3.131,56166,65.54.95.216,80,6,11,982,17,18805,40,89,570,159,40,1106,1500,642,2,0,4,1,2,0,4,1,6,6,6,6,0,0,0,0,0,11,982,17,18805,1,1,0,0,452,692,0
192.168.3.131,56160,65.54.95.68,80,6,6,962,5,380,40,160,750,288,40,76,208,73,3,1,4,1,3,1,4,2,7,7,7,7,0,0,0,0,0,6,962,5,380,1,1,0,0,252,212,0
192.168.3.131,58416,208.82.236.129,80,6,5,835,5,3000,40,167,663,277,40,600,1500,762,0,0,3,1,0,0,3,1,3,3,3,3,0,0,0,0,0,5,835,5,3000,1,2,0,0,212,212,0
192.168.3.131,56161,66.235.139.121,80,6,3,132,8,2380,40,44,52,6,40,297,934,365,0,0,0,0,8,1,8,3,8,8,8,8,0,0,0,0,0,3,132,8,2380,0,3,0,0,132,332,0
192.168.3.131,58434,208.82.236.129,80,6,5,839,6,3898,40,167,667,279,40,649,1500,715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,839,6,3898,1,3,0,0,212,252,0
192.168.3.131,56134,66.235.133.62,80,6,4,172,6,1730,40,43,52,6,40,288,779,380,11,3,11,6,14,5,14,6,25,25,25,25,0,0,0,0,0,4,172,6,1730,0,2,0,0,172,252,0
192.168.3.131,58439,208.82.236.129,80,6,5,808,5,2543,40,161,636,265,40,508,1500,669,0,0,0,0,1,0,1,0,1,1,1,1,0,0,0,0,0,5,808,5,2543,1,2,0,0,212,212,0
192.168.3.131,58417,208.82.236.130,80,6,8,775,11,10792,40,96,483,156,40,981,1500,720,0,1,10,3,0,1,11,3,11,11,11,11,0,0,0,0,0,8,775,11,10792,1,4,0,0,332,452,0
192.168.3.131,58411,204.9.163.166,80,6,6,551,5,430,40,91,339,121,40,86,258,96,2,2,11,4,2,3,11,5,13,13,13,13,0,0,0,0,0,6,551,5,430,1,1,0,0,252,212,0
192.168.3.131,56174,65.54.95.68,80,6,57,2961,123,178167,40,51,709,88,40,1448,1500,262,4,0,10,1,4,0,10,0,14,14,14,14,0,0,0,0,0,57,2961,123,178167,1,1,0,0,2292,4932,0
192.168.3.131,56194,65.54.95.68,80,6,6,962,5,380,40,160,750,288,40,76,208,73,1,1,4,1,1,1,4,1,5,5,5,5,0,0,0,0,0,6,962,5,380,1,1,0,0,252,212,0
